iter	adv_short	mi_short	adv_med	mi_med	ent_long	sense_short	intra_short	adv_avg_short	sense_med	w_adv	w_mi	w_div	w_sense	w_intra	w_cons_floor	w_norm	ks_dom_score	ks_sit_score	ks_hist_score	ks_topo_score	ks_dom_weight	ks_sit_weight	ks_hist_weight	ks_topo_weight	ks_winner	ks_win_dom	ks_win_sit	ks_win_hist	ks_win_topo
7800.000000	-0.002249	-0.000224	0.001211	0.000009	0.000150	0.000279	-0.004978	-0.006539	0.000152	0.730000	0.106712	0.378322	0.100000	0.300000	0.100000	0.040000	1.032356	1.001237	0.999950	0.999940	0.253010	0.249104	0.248944	0.248942	0.000000	7757.000000	0.000000	44.000000	0.000000
7900.000000	-0.003888	-0.000546	0.000885	-0.000019	0.000173	-0.000618	0.004748	0.000355	-0.000123	0.530000	0.116752	0.475812	0.103074	0.150000	0.100000	0.040000	1.032378	1.002221	0.999942	0.999931	0.252982	0.249196	0.248912	0.248911	0.000000	7857.000000	0.000000	44.000000	0.000000
8000.000000	-0.006585	0.000338	0.001527	0.000129	-0.000021	-0.000386	-0.002715	-0.003968	0.000160	0.728383	0.100000	0.380809	0.100000	0.300000	0.100000	0.040000	1.032332	1.003135	1.000000	1.000000	0.252945	0.249279	0.248888	0.248888	0.000000	7957.000000	0.000000	44.000000	0.000000
8100.000000	-0.003965	0.000336	0.001520	-0.000063	0.000653	0.000148	0.003370	-0.000520	-0.000152	0.556010	0.101268	0.466678	0.103808	0.150000	0.100000	0.040000	1.032487	1.001819	0.999782	0.999739	0.253016	0.249166	0.248912	0.248907	0.000000	8057.000000	0.000000	44.000000	0.000000
8200.000000	0.001009	0.000020	-0.001118	0.000219	0.000017	0.000659	-0.008157	-0.007271	0.000098	0.730000	0.100000	0.380000	0.100000	0.300000	0.100000	0.040000	1.033456	0.999486	1.001004	1.001111	0.253099	0.248837	0.249025	0.249039	0.000000	8157.000000	0.000000	44.000000	0.000000
8300.000000	0.007632	0.000624	-0.000604	-0.000208	0.000369	0.000420	-0.000718	0.007860	-0.000058	0.530000	0.104168	0.478958	0.101457	0.221820	0.100000	0.040000	1.033197	0.995887	1.007508	1.000456	0.253003	0.248327	0.249774	0.248895	0.000000	8257.000000	0.000000	44.000000	0.000000
8400.000000	-0.005364	0.000219	-0.000772	-0.000108	0.000518	-0.000442	0.004579	-0.005632	-0.000080	0.730000	0.102168	0.379458	0.101993	0.150000	0.100000	0.040000	1.033286	1.002580	0.999827	1.000565	0.253040	0.249185	0.248842	0.248934	0.000000	8357.000000	0.000000	44.000000	0.000000
8500.000000	0.007267	0.000024	0.000639	0.000097	-0.000021	0.000620	-0.008750	0.002961	0.000158	0.530000	0.100000	0.480000	0.100000	0.300000	0.100000	0.040000	1.032333	0.996368	1.007267	1.000000	0.252928	0.248421	0.249778	0.248872	0.000000	8457.000000	0.000000	44.000000	0.000000
8600.000000	-0.006476	-0.000556	0.000845	0.000008	-0.000125	-0.000170	0.007311	0.004748	0.000119	0.530000	0.116694	0.475826	0.100000	0.150000	0.100000	0.040000	1.032318	1.003527	1.000000	1.000000	0.252931	0.249316	0.248877	0.248877	0.000000	8557.000000	0.000000	44.000000	0.000000
8700.000000	0.005369	0.000334	-0.000635	-0.000030	-0.000145	-0.000391	-0.000248	-0.001532	-0.000081	0.606614	0.100609	0.441541	0.102015	0.174774	0.100000	0.040000	1.032982	0.997156	1.005369	1.000635	0.253005	0.248513	0.249536	0.248946	0.000000	8657.000000	0.000000	44.000000	0.000000
8800.000000	0.000199	-0.000006	0.000410	-0.000026	0.000002	-0.000063	0.002646	0.003736	-0.000033	0.530000	0.100710	0.479823	0.100821	0.150000	0.100000	0.040000	1.032362	0.999903	1.000199	0.999999	0.253043	0.248969	0.249006	0.248981	0.000000	8757.000000	0.000000	44.000000	0.000000
8900.000000	-0.004593	0.000636	-0.000624	0.000084	0.000222	-0.000048	0.005304	-0.001953	0.000156	0.627630	0.100000	0.431185	0.100000	0.150000	0.100000	0.040000	1.032989	1.001984	0.999926	1.000535	0.253028	0.249136	0.248880	0.248956	0.000000	8857.000000	0.000000	44.000000	0.000000
9000.000000	0.001490	-0.000526	0.000962	0.000040	-0.000305	-0.000839	0.005577	0.000518	0.000035	0.530000	0.115783	0.476054	0.100000	0.150000	0.100000	0.040000	1.032294	0.999519	1.001490	1.000000	0.253008	0.248896	0.249141	0.248955	0.000000	8957.000000	0.000000	44.000000	0.000000
9100.000000	-0.003327	-0.000041	-0.001072	0.000046	-0.000182	-0.000908	0.005858	-0.001907	-0.000077	0.625365	0.101231	0.432010	0.101921	0.150000	0.100000	0.040000	1.033383	1.001687	1.000000	1.001072	0.253056	0.249077	0.248867	0.249000	0.000000	9057.000000	0.000000	44.000000	0.000000
9200.000000	-0.004171	0.000103	-0.000223	0.000061	0.000226	0.000418	-0.000274	-0.003758	-0.000034	0.717888	0.100000	0.386056	0.100838	0.177446	0.100000	0.040000	1.032589	1.002039	0.999925	1.000133	0.253002	0.249166	0.248903	0.248929	0.000000	9157.000000	0.000000	44.000000	0.000000
9300.000000	0.004146	0.000619	-0.000873	0.000099	-0.000135	0.000524	-0.002291	0.009059	0.000003	0.530000	0.100000	0.480000	0.100000	0.300000	0.100000	0.040000	1.033190	0.997622	1.004146	1.000873	0.253041	0.248581	0.249393	0.248985	0.000000	9257.000000	0.000000	44.000000	0.000000
9400.000000	-0.006477	-0.000240	0.000111	0.000008	-0.000357	-0.000995	0.001917	-0.001692	0.000073	0.614596	0.107199	0.435902	0.100000	0.150000	0.100000	0.040000	1.032287	1.003369	1.000000	1.000000	0.252933	0.249302	0.248883	0.248883	0.000000	9357.000000	0.000000	44.000000	0.000000
9500.000000	0.003539	0.000071	0.001543	0.000077	0.000176	-0.000069	-0.004309	-0.004146	0.000104	0.730000	0.100000	0.380000	0.100000	0.300000	0.100000	0.040000	1.032359	0.998198	1.003480	0.999930	0.252995	0.248711	0.249368	0.248926	0.000000	9457.000000	0.000000	44.000000	0.000000
9600.000000	0.002705	0.000281	0.001392	0.000169	0.000008	0.000725	-0.005694	-0.001032	0.000074	0.581591	0.100000	0.454205	0.100000	0.300000	0.100000	0.040000	1.032336	0.998509	1.002703	0.999997	0.253006	0.248762	0.249285	0.248948	0.000000	9557.000000	0.000000	44.000000	0.000000
9700.000000	-0.003286	-0.000384	-0.001012	-0.000128	-0.000007	-0.000389	0.002530	-0.007979	-0.000123	0.730000	0.114079	0.376480	0.103067	0.150000	0.100000	0.040000	1.033474	1.001838	1.000000	1.001012	0.253061	0.249090	0.248861	0.248987	0.000000	9657.000000	0.000000	44.000000	0.000000
9800.000000	-0.001479	0.000073	-0.002248	0.000035	-0.000110	-0.000025	0.000630	-0.004200	0.000127	0.730000	0.100000	0.380000	0.100000	0.150000	0.100000	0.040000	1.034568	1.000703	1.000000	1.002248	0.253162	0.248911	0.248824	0.249103	0.000000	9757.000000	0.000000	44.000000	0.000000
9900.000000	-0.007215	0.000198	-0.000414	0.000067	0.000007	-0.000248	0.004113	0.004880	-0.000063	0.530000	0.100000	0.480000	0.101581	0.150000	0.100000	0.040000	1.032750	1.003522	0.999998	1.000411	0.252959	0.249289	0.248850	0.248902	0.000000	9857.000000	0.000000	44.000000	0.000000
10000.000000	0.001316	0.000011	-0.001451	-0.000023	-0.000618	-0.000561	0.005888	0.004802	-0.000122	0.530000	0.100469	0.479883	0.103059	0.150000	0.100000	0.040000	1.033726	0.999337	1.001316	1.001451	0.253109	0.248794	0.249040	0.249057	0.000000	9957.000000	0.000000	44.000000	0.000000
10100.000000	-0.003666	0.000264	-0.000426	-0.000186	-0.000155	0.000017	0.000299	-0.000157	-0.000129	0.537850	0.103726	0.475143	0.103213	0.150000	0.100000	0.040000	1.032927	1.001704	1.000000	1.000426	0.253032	0.249113	0.248901	0.248954	0.000000	10057.000000	0.000000	44.000000	0.000000
10200.000000	-0.005559	0.000420	-0.002015	-0.000008	0.000037	0.000053	-0.001180	-0.007385	-0.000095	0.730000	0.100164	0.379959	0.102364	0.267996	0.100000	0.040000	1.034364	1.002577	0.999988	1.002000	0.253092	0.249101	0.248779	0.249029	0.000000	10157.000000	0.000000	44.000000	0.000000
10300.000000	0.000356	0.000154	0.000382	-0.000024	-0.000019	0.000345	-0.006716	0.002724	0.000076	0.530000	0.100482	0.479879	0.100000	0.300000	0.100000	0.040000	1.032357	0.999745	1.000356	1.000000	0.253042	0.248950	0.249026	0.248982	0.000000	10257.000000	0.000000	44.000000	0.000000
10400.000000	-0.011829	0.000185	-0.000698	-0.000025	-0.000161	0.000610	-0.000385	-0.007868	0.000166	0.730000	0.100493	0.379877	0.100000	0.188519	0.100000	0.040000	1.033036	1.005857	1.000000	1.000698	0.252903	0.249490	0.248760	0.248847	0.000000	10357.000000	0.000000	44.000000	0.000000
10500.000000	-0.000799	-0.000092	-0.000046	0.000181	-0.000307	-0.000578	0.005932	0.005143	-0.000147	0.530000	0.102757	0.479311	0.103671	0.150000	0.100000	0.040000	1.032340	1.000446	1.000000	1.000046	0.253029	0.249026	0.248970	0.248976	0.000000	10457.000000	0.000000	44.000000	0.000000
10600.000000	0.002277	-0.000460	-0.000724	-0.000065	0.000972	-0.000402	0.003720	0.003013	0.000059	0.530000	0.115095	0.476226	0.100000	0.150000	0.100000	0.040000	1.033256	0.999093	1.001953	1.000335	0.253087	0.248801	0.249157	0.248955	0.000000	10557.000000	0.000000	44.000000	0.000000
10700.000000	0.001100	0.000290	-0.001562	0.000057	-0.000330	0.000031	-0.001063	0.004320	-0.000071	0.530000	0.100000	0.480000	0.101775	0.256314	0.100000	0.040000	1.033853	0.999305	1.001100	1.001562	0.253125	0.248790	0.249014	0.249071	0.000000	10657.000000	0.000000	44.000000	0.000000
10800.000000	0.003527	0.000177	-0.000136	0.000004	0.000053	0.000384	-0.002165	0.007547	-0.000046	0.530000	0.100000	0.480000	0.101157	0.300000	0.100000	0.040000	1.032479	0.998151	1.003509	1.000115	0.253001	0.248696	0.249363	0.248940	0.000000	10757.000000	0.000000	44.000000	0.000000
10900.000000	-0.005437	0.000162	-0.001375	-0.000059	-0.000047	0.000515	-0.005684	0.001464	0.000001	0.530000	0.101190	0.479703	0.100000	0.300000	0.100000	0.040000	1.033763	1.002645	1.000000	1.001375	0.253052	0.249145	0.248816	0.248987	0.000000	10857.000000	0.000000	44.000000	0.000000
11000.000000	0.000410	0.000318	0.001786	0.000060	-0.000298	0.000257	-0.001126	0.003859	0.000087	0.530000	0.100000	0.480000	0.100000	0.262621	0.100000	0.040000	1.032295	0.999636	1.000410	1.000000	0.253038	0.248940	0.249036	0.248985	0.000000	10957.000000	0.000000	44.000000	0.000000
11100.000000	0.001857	0.000019	-0.000247	0.000067	0.000191	-0.000221	0.005983	-0.001909	0.000015	0.625433	0.100000	0.432284	0.100000	0.150000	0.100000	0.040000	1.032608	0.999063	1.001793	1.000171	0.253037	0.248828	0.249168	0.248966	0.000000	11057.000000	0.000000	44.000000	0.000000
11200.000000	0.004606	0.000339	0.000783	0.000123	-0.000247	0.000978	-0.007128	0.009964	0.000056	0.530000	0.100000	0.480000	0.100000	0.300000	0.100000	0.040000	1.032302	0.997533	1.004606	1.000000	0.252973	0.248613	0.249494	0.248920	0.000000	11157.000000	0.000000	44.000000	0.000000
11300.000000	0.001253	0.000236	-0.001491	0.000063	-0.000371	0.000065	-0.000080	0.006936	-0.000028	0.530000	0.100000	0.480000	0.100695	0.157957	0.100000	0.040000	1.033776	0.999256	1.001253	1.001491	0.253117	0.248785	0.249034	0.249064	0.000000	11257.000000	0.000000	44.000000	0.000000
11400.000000	0.005118	0.000015	0.001329	-0.000023	0.000167	0.000531	-0.002343	0.005189	0.000179	0.530000	0.100463	0.479884	0.100000	0.300000	0.100000	0.040000	1.032381	0.997440	1.005062	0.999933	0.252971	0.248590	0.249539	0.248900	0.000000	11357.000000	0.000000	44.000000	0.000000
11500.000000	0.002060	0.000192	-0.001065	0.000005	-0.000101	0.000234	-0.001519	-0.005780	-0.000124	0.730000	0.100000	0.380000	0.103097	0.300000	0.100000	0.040000	1.033386	0.998875	1.002060	1.001065	0.253080	0.248750	0.249147	0.249023	0.000000	11457.000000	0.000000	44.000000	0.000000
11600.000000	-0.000861	0.000137	0.000294	-0.000018	-0.000259	-0.000820	0.002818	0.001540	-0.000181	0.530000	0.100354	0.479912	0.104527	0.150000	0.100000	0.040000	1.032318	1.000362	1.000000	1.000000	0.253031	0.249020	0.248975	0.248975	0.000000	11557.000000	0.000000	44.000000	0.000000
11700.000000	0.003212	-0.000375	0.000258	-0.000072	0.000175	0.000055	0.000104	-0.000190	-0.000157	0.539477	0.112710	0.472084	0.103913	0.150000	0.100000	0.040000	1.032431	0.998585	1.003153	0.999930	0.253000	0.248755	0.249323	0.248922	0.000000	11657.000000	0.000000	44.000000	0.000000
11800.000000	-0.002585	0.000108	-0.000103	0.000037	-0.000000	0.000287	-0.001987	-0.003435	-0.000070	0.701738	0.100000	0.394131	0.101742	0.300000	0.100000	0.040000	1.032438	1.001240	1.000000	1.000103	0.253011	0.249095	0.248941	0.248953	0.000000	11757.000000	0.000000	44.000000	0.000000
11900.000000	0.001041	0.000236	-0.001088	-0.000013	0.000546	0.000469	0.000336	-0.000287	0.000151	0.544371	0.100258	0.472750	0.100000	0.150000	0.100000	0.040000	1.033510	0.999362	1.000858	1.000870	0.253120	0.248835	0.249022	0.249023	0.000000	11857.000000	0.000000	44.000000	0.000000
