iter	adv_short	mi_short	adv_med	mi_med	ent_long	sense_short	intra_short	adv_avg_short	sense_med	w_adv	w_mi	w_div	w_sense	w_intra	w_cons_floor	w_norm	ks_dom_score	ks_sit_score	ks_hist_score	ks_topo_score	ks_dom_weight	ks_sit_weight	ks_hist_weight	ks_topo_weight	ks_winner	ks_win_dom	ks_win_sit	ks_win_hist	ks_win_topo
8700.000000	-0.002810	0.002353	0.001194	0.000796	0.000262	0.000550	-0.003231	-0.006994	0.000121	0.730000	0.100000	0.380000	0.100000	0.300000	0.100000	0.040000	1.032371	1.000232	0.999913	0.999895	0.253046	0.249012	0.248972	0.248970	0.000000	8669.000000	0.000000	32.000000	0.000000
8800.000000	0.011681	-0.002072	0.000597	-0.000284	-0.000189	-0.000896	0.001161	0.002665	-0.000272	0.530000	0.167836	0.463041	0.106788	0.150000	0.100000	0.040000	1.032594	0.995231	1.011681	1.000000	0.252849	0.248169	0.250219	0.248762	0.000000	8769.000000	0.000000	32.000000	0.000000
8900.000000	-0.010610	0.000695	-0.000752	0.000655	0.000345	-0.000230	0.004402	-0.003440	0.000129	0.701982	0.100000	0.394009	0.100000	0.150000	0.100000	0.040000	1.033134	1.004986	0.999885	1.000614	0.252946	0.249411	0.248776	0.248867	0.000000	8869.000000	0.000000	32.000000	0.000000
9000.000000	0.012572	0.002137	0.001638	0.000846	-0.000123	0.000989	-0.006155	-0.005970	0.000207	0.730000	0.100000	0.380000	0.100000	0.300000	0.100000	0.040000	1.032319	0.992686	1.012572	1.000000	0.252875	0.247913	0.250390	0.248821	0.000000	8969.000000	0.000000	32.000000	0.000000
9100.000000	-0.012334	-0.005921	-0.002583	-0.001090	0.000081	-0.000621	0.007351	0.004362	-0.000097	0.530000	0.271797	0.437051	0.102426	0.150000	0.100000	0.040000	1.036019	1.009174	0.999973	1.002551	0.253023	0.249649	0.248504	0.248824	0.000000	9069.000000	0.000000	32.000000	0.000000
9200.000000	0.010064	0.002555	-0.000308	-0.000355	0.000082	0.000612	-0.006742	-0.005279	-0.000157	0.730000	0.107104	0.378224	0.103934	0.300000	0.100000	0.040000	1.033010	0.993717	1.010037	1.000275	0.252979	0.248058	0.250090	0.248873	0.000000	9169.000000	0.000000	32.000000	0.000000
9300.000000	-0.001720	-0.003150	0.000616	0.000237	0.000229	-0.000531	0.003078	0.006133	-0.000036	0.530000	0.194502	0.456374	0.100888	0.150000	0.100000	0.040000	1.032366	1.002438	0.999924	0.999909	0.252975	0.249218	0.248905	0.248903	0.000000	9269.000000	0.000000	32.000000	0.000000
9400.000000	-0.007475	0.004422	0.001337	0.000571	0.000104	0.000981	-0.001289	-0.008557	0.000292	0.730000	0.100000	0.380000	0.100000	0.278887	0.100000	0.040000	1.032349	1.001546	0.999965	0.999958	0.252999	0.249132	0.248935	0.248934	0.000000	9369.000000	0.000000	32.000000	0.000000
9500.000000	0.004252	-0.003951	-0.000055	-0.000808	-0.000138	-0.000444	0.003060	0.007799	-0.000231	0.530000	0.234696	0.446326	0.105765	0.150000	0.100000	0.040000	1.033180	0.999858	1.004252	1.000055	0.252992	0.248812	0.249359	0.248837	0.000000	9469.000000	0.000000	32.000000	0.000000
9600.000000	-0.005156	0.003430	0.000161	0.000529	-0.000211	0.000516	-0.001294	-0.000203	0.000129	0.540173	0.100000	0.474913	0.100000	0.279449	0.100000	0.040000	1.032307	1.000872	1.000000	1.000000	0.253013	0.249068	0.248959	0.248959	0.000000	9569.000000	0.000000	32.000000	0.000000
9700.000000	0.012221	0.000806	0.003091	0.000567	-0.000412	0.000717	-0.003360	-0.006343	0.000154	0.730000	0.100000	0.380000	0.100000	0.300000	0.100000	0.040000	1.032279	0.993524	1.012221	1.000000	0.252856	0.248003	0.250333	0.248808	0.000000	9669.000000	0.000000	32.000000	0.000000
9800.000000	-0.011655	0.000557	-0.003594	-0.000088	-0.000049	-0.000070	0.002672	0.001491	-0.000089	0.530000	0.101757	0.479561	0.102226	0.150000	0.100000	0.040000	1.036011	1.005583	1.000000	1.003594	0.253102	0.249280	0.248585	0.249033	0.000000	9769.000000	0.000000	32.000000	0.000000
9900.000000	0.008310	-0.003666	0.001013	-0.000301	-0.000295	-0.001272	0.001948	0.004836	-0.000130	0.530000	0.216014	0.450996	0.103247	0.150000	0.100000	0.040000	1.032597	0.997699	1.008310	1.000000	0.252879	0.248504	0.249826	0.248791	0.000000	9869.000000	0.000000	32.000000	0.000000
10000.000000	-0.003410	-0.001004	-0.000602	0.001639	0.000361	-0.000346	0.003397	-0.001607	0.000134	0.610353	0.130108	0.432296	0.100000	0.150000	0.100000	0.040000	1.032986	1.002210	0.999880	1.000458	0.253025	0.249161	0.248871	0.248943	0.000000	9969.000000	0.000000	32.000000	0.000000
10100.000000	-0.007138	0.001369	-0.000750	-0.000473	0.000521	-0.000625	0.003621	0.001365	-0.000135	0.530000	0.109465	0.477634	0.103380	0.150000	0.100000	0.040000	1.033629	1.002898	0.999826	1.000541	0.253063	0.249204	0.248822	0.248911	0.000000	10069.000000	0.000000	32.000000	0.000000
10200.000000	-0.004172	0.000051	0.001802	0.000392	-0.000163	-0.000023	0.000466	0.003319	0.000029	0.530000	0.100000	0.480000	0.100000	0.150000	0.100000	0.040000	1.032313	1.002065	1.000000	1.000000	0.252977	0.249179	0.248922	0.248922	0.000000	10169.000000	0.000000	32.000000	0.000000
10300.000000	-0.010732	-0.000915	-0.001920	0.000394	0.000025	-0.000058	0.000006	0.001951	0.000068	0.530000	0.127442	0.473139	0.100000	0.150000	0.100000	0.040000	1.034259	1.005853	0.999992	1.001910	0.252981	0.249413	0.248684	0.248922	0.000000	10269.000000	0.000000	32.000000	0.000000
10400.000000	-0.001965	0.000560	0.001496	-0.000817	-0.000194	0.000575	-0.002567	-0.003805	-0.000176	0.720248	0.116337	0.380792	0.104391	0.300000	0.100000	0.040000	1.033126	1.000703	1.000000	1.000000	0.253096	0.249026	0.248939	0.248939	0.000000	10369.000000	0.000000	32.000000	0.000000
10500.000000	-0.002232	0.003263	-0.002071	-0.000411	0.000155	0.000013	0.001830	-0.000136	-0.000038	0.536801	0.108214	0.474546	0.100962	0.150000	0.100000	0.040000	1.034838	0.999488	0.999948	1.002010	0.253235	0.248798	0.248855	0.249112	0.000000	10469.000000	0.000000	32.000000	0.000000
10600.000000	0.015165	0.003184	-0.000665	0.000218	0.000176	0.000391	-0.003222	0.004601	0.000112	0.530000	0.100000	0.480000	0.100000	0.300000	0.100000	0.040000	1.033025	0.990886	1.015105	1.000595	0.252899	0.247626	0.250643	0.248831	0.000000	10569.000000	0.000000	32.000000	0.000000
10700.000000	-0.006913	0.003349	-0.000198	0.000024	0.000042	0.000367	0.000637	-0.000396	0.000131	0.549824	0.100000	0.470088	0.100000	0.150000	0.100000	0.040000	1.032539	1.001797	0.999986	1.000181	0.253001	0.249142	0.248916	0.248941	0.000000	10669.000000	0.000000	32.000000	0.000000
10800.000000	-0.004247	-0.000871	0.000289	-0.000254	-0.000202	-0.000307	0.004275	0.007282	0.000098	0.530000	0.131197	0.472201	0.100000	0.150000	0.100000	0.040000	1.032562	1.002564	1.000000	1.000000	0.252984	0.249218	0.248899	0.248899	0.000000	10769.000000	0.000000	32.000000	0.000000
10900.000000	0.002731	0.001091	-0.000778	-0.000483	0.000090	0.000269	-0.003152	-0.000820	-0.000116	0.570992	0.109664	0.457088	0.102899	0.300000	0.100000	0.040000	1.033608	0.998091	1.002701	1.000742	0.253116	0.248660	0.249234	0.248990	0.000000	10869.000000	0.000000	32.000000	0.000000
11000.000000	-0.007936	0.000008	-0.001252	-0.000222	-0.000361	-0.000366	0.001435	0.003077	-0.000181	0.530000	0.104442	0.478889	0.104532	0.150000	0.100000	0.040000	1.033761	1.003979	1.000000	1.001252	0.253014	0.249274	0.248778	0.248934	0.000000	10969.000000	0.000000	32.000000	0.000000
11100.000000	-0.003795	-0.001588	-0.000126	-0.000628	-0.000261	0.000814	-0.001047	-0.002907	-0.000216	0.675363	0.160193	0.392270	0.105388	0.254658	0.100000	0.040000	1.033054	1.002696	1.000000	1.000126	0.253023	0.249211	0.248875	0.248891	0.000000	11069.000000	0.000000	32.000000	0.000000
11200.000000	0.000282	-0.000554	0.000970	-0.000254	0.000109	-0.000478	0.000702	0.008716	-0.000016	0.530000	0.121697	0.474576	0.100405	0.150000	0.100000	0.040000	1.032604	1.000136	1.000246	0.999956	0.253058	0.248983	0.248997	0.248961	0.000000	11169.000000	0.000000	32.000000	0.000000
11300.000000	0.003495	0.006241	0.000637	0.000413	-0.000043	0.001572	-0.003585	-0.004879	0.000103	0.730000	0.100000	0.380000	0.100000	0.300000	0.100000	0.040000	1.032330	0.995145	1.003495	1.000000	0.253086	0.248424	0.249463	0.249028	0.000000	11269.000000	0.000000	32.000000	0.000000
11400.000000	-0.002880	-0.002792	-0.001403	-0.000347	0.000104	-0.000697	-0.000861	0.005890	-0.000063	0.530000	0.190691	0.457327	0.101579	0.236075	0.100000	0.040000	1.034100	1.002840	0.999965	1.001362	0.253079	0.249154	0.248796	0.248970	0.000000	11369.000000	0.000000	32.000000	0.000000
11500.000000	0.001423	-0.000671	-0.001621	0.001003	0.000253	0.000094	-0.000331	-0.001478	0.000174	0.603878	0.120118	0.438032	0.100000	0.183056	0.100000	0.040000	1.033991	0.999624	1.001339	1.001520	0.253122	0.248810	0.249023	0.249046	0.000000	11469.000000	0.000000	32.000000	0.000000
11600.000000	-0.000899	-0.002499	-0.000262	-0.000187	-0.000122	-0.000851	0.004299	0.005920	-0.000252	0.530000	0.178698	0.460326	0.106309	0.150000	0.100000	0.040000	1.032767	1.001701	1.000000	1.000262	0.253023	0.249123	0.248911	0.248944	0.000000	11569.000000	0.000000	32.000000	0.000000
11700.000000	0.004594	-0.001524	-0.000271	0.000822	0.000094	-0.001114	-0.001096	0.002696	0.000095	0.530000	0.145717	0.468571	0.100000	0.259627	0.100000	0.040000	1.032619	0.998471	1.004562	1.000233	0.252967	0.248685	0.249443	0.248904	0.000000	11669.000000	0.000000	32.000000	0.000000
11800.000000	0.005029	-0.002154	0.000789	-0.000483	0.000026	0.000768	-0.003797	-0.002984	0.000060	0.679189	0.174264	0.386840	0.100000	0.300000	0.100000	0.040000	1.032822	0.998569	1.005021	0.999990	0.252977	0.248681	0.249485	0.248858	0.000000	11769.000000	0.000000	32.000000	0.000000
11900.000000	0.002258	0.002775	-0.001218	0.000255	-0.000008	0.001091	-0.002614	-0.003311	-0.000041	0.695554	0.100000	0.397223	0.101027	0.300000	0.100000	0.040000	1.033553	0.997486	1.002258	1.001218	0.253128	0.248604	0.249198	0.249069	0.000000	11869.000000	0.000000	32.000000	0.000000
