iter	adv_short	mi_short	adv_med	mi_med	ent_long	sense_short	intra_short	adv_avg_short	sense_med	w_adv	w_mi	w_div	w_sense	w_intra	w_cons_floor	w_norm	ks_dom_score	ks_sit_score	ks_hist_score	ks_topo_score	ks_dom_weight	ks_sit_weight	ks_hist_weight	ks_topo_weight	ks_winner	ks_win_dom	ks_win_sit	ks_win_hist	ks_win_topo
8800.000000	0.006253	0.001211	0.000653	-0.000335	-0.000335	-0.000305	0.000044	-0.006873	-0.000217	0.730000	0.106707	0.378323	0.105418	0.150000	0.100000	0.040000	1.032625	0.996278	1.006253	1.000000	0.252991	0.248435	0.249677	0.248897	0.000000	8768.000000	0.000000	33.000000	0.000000
8900.000000	0.006059	-0.000122	0.004692	0.000151	-0.000057	0.000506	0.001085	0.001902	0.000146	0.530000	0.103647	0.479088	0.100000	0.150000	0.100000	0.040000	1.032328	0.997041	1.006059	1.000000	0.252945	0.248521	0.249644	0.248889	0.000000	8868.000000	0.000000	33.000000	0.000000
9000.000000	-0.011665	-0.002220	-0.006280	-0.000539	-0.000594	-0.000588	0.002532	0.004877	-0.000308	0.530000	0.177371	0.460657	0.107689	0.150000	0.100000	0.040000	1.039073	1.006978	1.000000	1.006280	0.253263	0.249231	0.248363	0.249144	0.000000	8968.000000	0.000000	33.000000	0.000000
9100.000000	-0.000422	0.000074	-0.002002	-0.000353	0.000826	-0.000362	0.003567	0.002368	-0.000225	0.530000	0.107051	0.478237	0.105636	0.150000	0.100000	0.040000	1.034802	1.000174	0.999725	1.001672	0.253227	0.248881	0.248825	0.249067	0.000000	9068.000000	0.000000	33.000000	0.000000
9200.000000	-0.020394	-0.001107	-0.000272	0.000403	-0.000071	0.000261	0.003324	0.005020	0.000315	0.530000	0.133199	0.471700	0.100000	0.150000	0.100000	0.040000	1.032597	1.010855	1.000000	1.000272	0.252717	0.249985	0.248632	0.248666	0.000000	9168.000000	0.000000	33.000000	0.000000
9300.000000	-0.004203	0.002624	0.000619	0.000080	-0.000127	0.000850	-0.002436	-0.016988	0.000077	0.730000	0.100000	0.380000	0.100000	0.300000	0.100000	0.040000	1.032318	1.000796	1.000000	1.000000	0.253017	0.249060	0.248961	0.248961	0.000000	9268.000000	0.000000	33.000000	0.000000
9400.000000	0.017704	0.001491	-0.001872	-0.000047	0.000084	-0.000227	-0.000644	-0.014239	-0.000413	0.730000	0.100939	0.379765	0.110333	0.214434	0.100000	0.040000	1.034266	0.990481	1.017675	1.001839	0.252908	0.247432	0.250819	0.248841	0.000000	9368.000000	0.000000	33.000000	0.000000
9500.000000	0.003782	-0.000147	-0.007161	-0.000248	0.000584	0.000239	-0.003804	-0.004388	-0.000013	0.730000	0.109363	0.377659	0.100328	0.300000	0.100000	0.040000	1.039823	0.998186	1.003586	1.006927	0.253477	0.248255	0.248926	0.249342	0.000000	9468.000000	0.000000	33.000000	0.000000
9600.000000	-0.004809	0.001001	0.004830	0.000174	0.000001	0.000997	-0.006033	-0.009481	0.000025	0.730000	0.100000	0.380000	0.100000	0.300000	0.100000	0.040000	1.032336	1.001910	1.000000	1.000000	0.252984	0.249164	0.248926	0.248926	0.000000	9568.000000	0.000000	33.000000	0.000000
9700.000000	-0.021163	-0.000909	0.000247	0.000344	-0.000549	-0.000612	0.004919	-0.005458	0.000135	0.730000	0.127276	0.373181	0.100000	0.150000	0.100000	0.040000	1.032261	1.011149	1.000000	1.000000	0.252685	0.250032	0.248642	0.248642	0.000000	9668.000000	0.000000	33.000000	0.000000
9800.000000	0.014358	0.004162	0.007211	-0.000168	-0.000152	0.001483	-0.006014	-0.007255	0.000161	0.730000	0.103354	0.379161	0.100000	0.300000	0.100000	0.040000	1.032483	0.990796	1.014358	1.000000	0.252893	0.247676	0.250612	0.248819	0.000000	9768.000000	0.000000	33.000000	0.000000
9900.000000	0.010309	0.001290	0.001287	0.000005	-0.000272	0.000279	0.000117	-0.014823	-0.000209	0.730000	0.100000	0.380000	0.105217	0.150000	0.100000	0.040000	1.032299	0.994227	1.010309	1.000000	0.252896	0.248128	0.250131	0.248845	0.000000	9868.000000	0.000000	33.000000	0.000000
10000.000000	-0.010177	0.001793	0.001530	0.000227	0.000402	0.001045	0.002501	-0.005377	-0.000069	0.730000	0.100000	0.380000	0.101721	0.150000	0.100000	0.040000	1.032390	1.004219	0.999866	0.999839	0.252925	0.249388	0.248845	0.248842	0.000000	9968.000000	0.000000	33.000000	0.000000
10100.000000	-0.017704	-0.000324	0.001857	0.000516	-0.000176	-0.000591	0.001220	0.001384	-0.000017	0.530000	0.109719	0.477570	0.100425	0.150000	0.100000	0.040000	1.032311	1.009093	1.000000	1.000000	0.252755	0.249837	0.248704	0.248704	0.000000	10068.000000	0.000000	33.000000	0.000000
10200.000000	0.002782	-0.001375	0.000158	0.000034	-0.000617	-0.000547	0.002572	0.017307	-0.000070	0.530000	0.141250	0.469687	0.101748	0.150000	0.100000	0.040000	1.032252	0.999299	1.002782	1.000000	0.252970	0.248836	0.249270	0.248924	0.000000	10168.000000	0.000000	33.000000	0.000000
10300.000000	-0.005221	0.000952	0.003292	-0.000019	-0.000821	0.001157	-0.003984	-0.022405	0.000087	0.730000	0.100389	0.379903	0.100000	0.300000	0.100000	0.040000	1.032244	1.002142	1.000000	1.000000	0.252968	0.249189	0.248922	0.248922	0.000000	10268.000000	0.000000	33.000000	0.000000
10400.000000	0.013353	0.002366	0.000636	-0.000322	0.000698	0.001126	-0.003890	-0.006272	-0.000097	0.730000	0.106440	0.378390	0.102431	0.300000	0.100000	0.040000	1.032752	0.992186	1.013118	0.999721	0.252923	0.247845	0.250452	0.248780	0.000000	10368.000000	0.000000	33.000000	0.000000
10500.000000	-0.013101	-0.001785	-0.004898	-0.000331	0.000181	-0.001473	0.002517	-0.002407	-0.000377	0.650341	0.160160	0.404789	0.109417	0.150000	0.100000	0.040000	1.037589	1.007487	0.999940	1.004825	0.253154	0.249372	0.248433	0.249041	0.000000	10468.000000	0.000000	33.000000	0.000000
10600.000000	-0.024027	-0.002207	-0.006164	-0.000489	0.000239	-0.001770	0.006610	-0.018030	-0.000251	0.730000	0.175992	0.361002	0.106284	0.150000	0.100000	0.040000	1.039020	1.013263	0.999920	1.006068	0.253068	0.249830	0.248169	0.248933	0.000000	10568.000000	0.000000	33.000000	0.000000
10700.000000	-0.014225	0.000392	0.003742	0.000374	-0.000284	0.000007	0.001763	-0.008224	0.000110	0.730000	0.100000	0.380000	0.100000	0.150000	0.100000	0.040000	1.032297	1.006968	1.000000	1.000000	0.252820	0.249639	0.248771	0.248771	0.000000	10668.000000	0.000000	33.000000	0.000000
10800.000000	0.018236	-0.000056	-0.004403	-0.000411	0.000783	0.000710	-0.003686	0.002023	-0.000043	0.530000	0.109900	0.477525	0.101082	0.300000	0.100000	0.040000	1.037255	0.990993	1.017970	1.004090	0.253095	0.247307	0.250666	0.248932	0.000000	10768.000000	0.000000	33.000000	0.000000
10900.000000	0.016551	0.001748	-0.000716	-0.000563	0.000837	0.001182	-0.005511	-0.007155	-0.000353	0.730000	0.111261	0.377185	0.108813	0.300000	0.100000	0.040000	1.033728	0.990919	1.016268	1.000381	0.252934	0.247578	0.250736	0.248752	0.000000	10868.000000	0.000000	33.000000	0.000000
11000.000000	0.018441	0.002371	0.001459	0.000199	-0.000416	0.001076	-0.005172	-0.011850	0.000016	0.730000	0.100000	0.380000	0.100000	0.300000	0.100000	0.040000	1.032279	0.989680	1.018441	1.000000	0.252779	0.247452	0.251036	0.248732	0.000000	10968.000000	0.000000	33.000000	0.000000
11100.000000	-0.021158	-0.000011	0.001956	0.000624	-0.000406	0.000265	0.005283	-0.005677	0.000376	0.730000	0.100334	0.379916	0.100000	0.150000	0.100000	0.040000	1.032280	1.010697	1.000000	1.000000	0.252701	0.249989	0.248655	0.248655	0.000000	11068.000000	0.000000	33.000000	0.000000
11200.000000	0.016575	0.003647	-0.001143	-0.000095	-0.000339	0.002227	-0.010989	-0.010875	0.000075	0.730000	0.101901	0.379525	0.100000	0.300000	0.100000	0.040000	1.033527	0.989961	1.016575	1.001143	0.252912	0.247462	0.250777	0.248849	0.000000	11168.000000	0.000000	33.000000	0.000000
11300.000000	-0.015693	0.000899	0.002210	0.000291	-0.000291	0.000639	0.001836	0.005837	0.000303	0.530000	0.100000	0.480000	0.100000	0.150000	0.100000	0.040000	1.032296	1.007459	1.000000	1.000000	0.252805	0.249685	0.248755	0.248755	0.000000	11268.000000	0.000000	33.000000	0.000000
11400.000000	-0.004500	0.000013	0.002332	0.000150	-0.000050	0.000902	-0.005516	-0.001831	0.000396	0.621559	0.100000	0.434220	0.100000	0.300000	0.100000	0.040000	1.032328	1.002249	1.000000	1.000000	0.252972	0.249196	0.248916	0.248916	0.000000	11368.000000	0.000000	33.000000	0.000000
11500.000000	0.019296	0.000706	-0.004674	-0.000278	-0.000745	0.000430	-0.007051	-0.004196	-0.000429	0.730000	0.105552	0.378612	0.110723	0.300000	0.100000	0.040000	1.037186	0.990092	1.019296	1.004674	0.253056	0.247167	0.250802	0.248975	0.000000	11468.000000	0.000000	33.000000	0.000000
11600.000000	-0.008029	-0.002587	0.000042	-0.000124	0.000560	-0.001865	0.004092	0.003776	-0.000057	0.530000	0.180086	0.459979	0.101430	0.150000	0.100000	0.040000	1.032535	1.005326	0.999813	0.999776	0.252908	0.249490	0.248803	0.248799	0.000000	11568.000000	0.000000	33.000000	0.000000
11700.000000	-0.008666	-0.000079	-0.001752	-0.000001	0.000070	-0.000332	0.000367	0.006687	-0.000198	0.530000	0.102388	0.479403	0.104962	0.150000	0.100000	0.040000	1.034097	1.004391	0.999977	1.001724	0.253018	0.249288	0.248738	0.248956	0.000000	11668.000000	0.000000	33.000000	0.000000
11800.000000	-0.012030	0.000659	0.000198	0.000439	-0.000989	0.000082	-0.003320	-0.001276	0.000064	0.593787	0.100000	0.448106	0.100000	0.300000	0.100000	0.040000	1.032202	1.005722	1.000000	1.000000	0.252851	0.249525	0.248812	0.248812	0.000000	11768.000000	0.000000	33.000000	0.000000
11900.000000	0.020689	0.000314	-0.001230	0.000352	0.000041	0.001419	-0.001480	0.007502	0.000062	0.530000	0.100000	0.480000	0.100000	0.298005	0.100000	0.040000	1.033571	0.989605	1.020675	1.001214	0.252795	0.247298	0.251170	0.248738	0.000000	11868.000000	0.000000	33.000000	0.000000
